CALIBRATION VALUES V2.1;,;*

;Cxm_cyl_fill_mdl_cor_1
*
MAP;Cxb_cyl_fill_eng_spd
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_2_vvl_intk_l_lift
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;6,06e-05;6,56e-05;7,38e-05;8,18e-05;8,94e-05;9,65e-05;0,0001051;0,0001121;0,0001163;0,0001153;0,0001099;0,0001009;8,92e-05;7,61e-05;6,28e-05;4,95e-05
;24;1,48e-05;1,92e-05;2,54e-05;2,93e-05;4,78e-05;4,91e-05;5,16e-05;5,44e-05;4,54e-05;4,48e-05;3,38e-05;2,9e-05;2,36e-05;1,62e-05;1,34e-05;-8e-06
;36;1,76e-05;2,12e-05;4,24e-05;6,24e-05;6,64e-05;6,86e-05;6,96e-05;6,49e-05;7,09e-05;6,03e-05;7,78e-05;7,1e-05;6,05e-05;2,06e-05;2,76e-05;8,6e-06
;48;2,59e-05;3,22e-05;4,55e-05;7,22e-05;7,69e-05;8,38e-05;9,03e-05;9,39e-05;9,65e-05;8,62e-05;9,36e-05;8,4e-05;4,49e-05;3,32e-05;6,5e-06;-1,21e-05
;66;3,67e-05;4,52e-05;4,91e-05;7,62e-05;8,28e-05;9,31e-05;0,0001018;0,0001048;0,0001116;0,0001062;0,000101;8,56e-05;6,52e-05;4,35e-05;3,12e-05;-4,39e-05
;84;3,29e-05;4,06e-05;3,76e-05;5,86e-05;6,58e-05;7,27e-05;8,17e-05;8,68e-05;9,52e-05;8,56e-05;8,38e-05;7,25e-05;5,79e-05;4,23e-05;5,2e-06;-8,46e-05
;102;-1,83e-05;-2,28e-05;-6,52e-05;-3,69e-05;-3,62e-05;-2,84e-05;-1,77e-05;-7e-07;2,22e-05;1,38e-05;1,65e-05;1,23e-05;3,8e-06;-4,5e-06;-5,15e-05;-0,0001453
;120;-3,76e-05;-4,71e-05;-0,0001046;-7,24e-05;-8,74e-05;-8,67e-05;-8,68e-05;-8,03e-05;-6,85e-05;-8,41e-05;-8,08e-05;-7,69e-05;-7,69e-05;-7,04e-05;-8,78e-05;-0,0001977
;144;-4,51e-05;-5,66e-05;-6,55e-05;-9,75e-05;-0,0001132;-0,0001146;-0,0001178;-0,0001214;-0,000112;-0,0001325;-0,0001363;-0,0001441;-0,0001592;-0,0001535;-0,0001489;-0,0002778
;168;-5,67e-05;-7,1e-05;-9,66e-05;-0,0001253;-0,000145;-0,0001502;-0,0001558;-0,0001524;-0,0001415;-0,000173;-0,0001745;-0,0001895;-0,0002052;-0,0002133;-0,0002033;-0,0003405
;192;-6,79e-05;-8,5e-05;-0,0001304;-0,0001369;-0,0001718;-0,0001784;-0,0001709;-0,0001813;-0,0001614;-0,0001928;-0,0002186;-0,0002317;-0,0002507;-0,0002567;-0,0002689;-0,000322
;216;-0,0001588;-0,0001621;-0,0001675;-0,0001728;-0,0001777;-0,0002203;-0,0002052;-0,0002066;-0,0001978;-0,0002363;-0,0002386;-0,0002495;-0,0002826;-0,0002732;-0,0003865;-0,0004939
;240;-0,0002016;-0,0002038;-0,0002073;-0,0002107;-0,0002138;-0,0002167;-0,0002099;-0,0002219;-0,0002134;-0,0002488;-0,0002489;-0,0002626;-0,0002611;-0,0002639;-0,0003948;-0,0003313
;264;-0,0002462;-0,0002471;-0,0002486;-0,00025;-0,0002928;-0,0002988;-0,0002502;-0,0002756;-0,000242;-0,0002895;-0,0002827;-0,0003233;-0,0003644;-0,0002791;-0,0003327;-0,0003593
;288;-0,0002917;-0,0002912;-0,0002904;-0,0002896;-0,0003174;-0,0003213;-0,0002746;-0,0003018;-0,0002659;-0,0003119;-0,000309;-0,0003445;-0,0003925;-0,0003079;-0,0003581;-0,0003857
;312;-0,0003374;-0,0003355;-0,0003323;-0,0003291;-0,0003445;-0,0003478;-0,0002976;-0,000327;-0,0002888;-0,0003414;-0,0003399;-0,0003789;-0,0004286;-0,0003356;-0,0003869;-0,0004113

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_3
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;0,0743063;0,0965947;0,1336246;0,1700742;0,2058237;0,2410605;0,2899403;0,345714;0,4141732;0,4751052;0,5221407;0,5512485;0,562119;0,5578048;0,5441685;0,5277575
;24;0,1686817;0,2300468;0,4107934;0,419824;0,3645746;0,2915007;0,3264893;0,3399204;0,42695;0,4864217;0,5385528;0,5531087;0,5545727;0,51325;0,4535259;0,4209262
;36;0,1684447;0,24405;0,2629037;0,3179516;0,326815;0,3327124;0,3637792;0,4520879;0,5933127;0,6845449;0,7459577;0,7541643;0,7705519;0,7403561;0,6441538;0,7804092
;48;0,0797764;0,1263551;0,1849319;0,3108979;0,3398417;0,3896004;0,4562679;0,546092;0,6861918;0,7819924;0,8833857;0,9111644;0,9389461;0,9488019;1,0140507;0,9058992
;66;0,2460177;0,239176;0,188791;0,3577344;0,4303044;0,5214686;0,6130359;0,7006619;0,8183318;0,9297519;1,0007561;1,0347654;1,0957333;1,1513398;1,19359;1,0899259
;84;0,4401237;0,4436019;0,3242418;0,5561377;0,5954658;0,674629;0,7651783;0,8239162;0,9309306;1,0066017;1,0802149;1,128471;1,1981644;1,2659375;1,3075943;1,3617232
;102;0,2483026;0,2641609;0,2306682;0,4838845;0,5080733;0,5855999;0,6899053;0,7850338;0,9385808;1,0098072;1,0743312;1,1582034;1,2399888;1,3207561;1,3937332;1,5030619
;120;0,4046981;0,4179948;0,3695915;0,6221117;0,5703337;0,6271531;0,6995523;0,7927652;0,9651248;1,0223955;1,072361;1,1983903;1,2808934;1,3922715;1,4860302;1,6039367
;144;0,6273831;0,6207556;0,6436059;0,6613363;0,647718;0,6998858;0,7795792;0,8455776;0,9947258;1,0420465;1,1097915;1,3021674;1,4056368;1,5210714;1,6576276;1,7689777
;168;0,5409395;0,555173;0,713646;0,6714749;0,6465374;0,7244583;0,8330893;0,9183648;0,9838461;1,1185784;1,2327787;1,4360849;1,5369468;1,6352761;1,7531058;1,8368768
;192;0,615468;0,6332137;0,7634608;0,8233842;0,6870896;0,8309615;0,9087062;0,9473658;1,1267521;1,3129599;1,446935;1,5747921;1,6966054;1,7864754;1,8631756;1,8775274
;216;0,6834408;0,7246279;0,7933939;0,8628068;0,9331471;1,3141892;1,0823474;1,0276197;1,3024098;1,4555095;1,6925752;1,9661002;2,1181293;2,0831995;2,0139263;1,9089562
;240;0,6847637;0,7306222;0,8070875;0,883748;0,9607499;1,0382848;1,009977;1,0418077;1,3101307;1,5998596;1,9618038;2,2711727;2,3588375;2,4197818;2,5517117;2,7043387
;264;0,6770481;0,7270659;0,810436;0,8939176;0,8778552;0,7824273;0,9598889;1,0555745;1,3858552;1,7426069;2,2317124;2,540826;2,7731081;2,8570261;2,854576;3,012503
;288;0,6637815;0,7183292;0,8092708;0,900449;0,9216426;0,7966697;0,9729779;1,0994352;1,4291176;1,7134429;2,1734873;2,5447674;2,9064608;3,0289051;3,0334114;3,3299806
;312;0,6482144;0,707746;0,807035;0,9067589;1,0108806;0,8594643;1,0538879;1,1945985;1,5216013;1,7247785;2,1870961;2,5952388;3,037924;3,2251304;3,2692491;3,650314

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_3_vvl_intk_l_lift
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;0,0743063;0,0965947;0,1336246;0,1700742;0,2058237;0,2410605;0,2899403;0,345714;0,4141732;0,4751052;0,5221407;0,5512485;0,562119;0,5578048;0,5441685;0,5277575
;24;0,1686817;0,2300468;0,4107934;0,419824;0,3645746;0,2915007;0,3264893;0,3399204;0,42695;0,4864217;0,5385528;0,5531087;0,5545727;0,51325;0,4535259;0,4209262
;36;0,1684447;0,24405;0,2629037;0,3179516;0,326815;0,3327124;0,3637792;0,4520879;0,5933127;0,6845449;0,7459577;0,7541643;0,7705519;0,7403561;0,6441538;0,7804092
;48;0,0797764;0,1263551;0,1849319;0,3108979;0,3398417;0,3896004;0,4562679;0,546092;0,6861918;0,7819924;0,8833857;0,9111644;0,9389461;0,9488019;1,0140507;0,9058992
;66;0,2460177;0,239176;0,188791;0,3577344;0,4303044;0,5214686;0,6130359;0,7006619;0,8183318;0,9297519;1,0007561;1,0347654;1,0957333;1,1513398;1,19359;1,0899259
;84;0,4401237;0,4436019;0,3242418;0,5561377;0,5954658;0,674629;0,7651783;0,8239162;0,9309306;1,0066017;1,0802149;1,128471;1,1981644;1,2659375;1,3075943;1,3617232
;102;0,2483026;0,2641609;0,2306682;0,4838845;0,5080733;0,5855999;0,6899053;0,7850338;0,9385808;1,0098072;1,0743312;1,1582034;1,2399888;1,3207561;1,3937332;1,5030619
;120;0,4046981;0,4179948;0,3695915;0,6221117;0,5703337;0,6271531;0,6995523;0,7927652;0,9651248;1,0223955;1,072361;1,1983903;1,2808934;1,3922715;1,4860302;1,6039367
;144;0,6273831;0,6207556;0,6436059;0,6613363;0,647718;0,6998858;0,7795792;0,8455776;0,9947258;1,0420465;1,1097915;1,3021674;1,4056368;1,5210714;1,6576276;1,7689777
;168;0,5409395;0,555173;0,713646;0,6714749;0,6465374;0,7244583;0,8330893;0,9183648;0,9838461;1,1185784;1,2327787;1,4360849;1,5369468;1,6352761;1,7531058;1,8368768
;192;0,615468;0,6332137;0,7634608;0,8233842;0,6870896;0,8309615;0,9087062;0,9473658;1,1267521;1,3129599;1,446935;1,5747921;1,6966054;1,7864754;1,8631756;1,8775274
;216;0,6834408;0,7246279;0,7933939;0,8628068;0,9331471;1,3141892;1,0823474;1,0276197;1,3024098;1,4555095;1,6925752;1,9661002;2,1181293;2,0831995;2,0139263;1,9089562
;240;0,6847637;0,7306222;0,8070875;0,883748;0,9607499;1,0382848;1,009977;1,0418077;1,3101307;1,5998596;1,9618038;2,2711727;2,3588375;2,4197818;2,5517117;2,7043387
;264;0,6770481;0,7270659;0,810436;0,8939176;0,8778552;0,7824273;0,9598889;1,0555745;1,3858552;1,7426069;2,2317124;2,540826;2,7731081;2,8570261;2,854576;3,012503
;288;0,6637815;0,7183292;0,8092708;0,900449;0,9216426;0,7966697;0,9729779;1,0994352;1,4291176;1,7134429;2,1734873;2,5447674;2,9064608;3,0289051;3,0334114;3,3299806
;312;0,6482144;0,707746;0,807035;0,9067589;1,0108806;0,8594643;1,0538879;1,1945985;1,5216013;1,7247785;2,1870961;2,5952388;3,037924;3,2251304;3,2692491;3,650314

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_vvt_intk_ex_angl_ovlp_fac
*
MAP;Cxb_cyl_fill_mdl_vvt_intk_angl_ovlp_fac
::;Cxb_cyl_fill_mdl_vvt_ex_angl_ovlp_fac;0;2;8;23;31;38;53;60
;0;-0,0002494;-0,0002366;-0,0004145;-0,0002514;-0,0003132;-0,0002594;-0,0002481;-0,0001553
;7;-0,000207;-0,0002072;-0,0002077;-0,0002061;-0,0002002;-0,0001926;-0,0001702;-0,0001584
;10;-0,0002292;-0,000225;-0,0002122;-0,0001773;-0,0001517;-0,0001259;-6,29e-05;-3,19e-05
;13;-0,0002513;-0,000276;-0,0002166;-0,0001483;-0,000103;-5,92e-05;8e-06;9,47e-05
;29;-0,0003663;-0,0003379;-0,0002359;-4,95e-05;9,32e-05;0,0001816;0,0006276;0,0007785
;43;-0,0004615;-0,0003864;-0,000232;9,27e-05;0,0004504;0,0005464;0,001164;0,0014082
;58;-0,0005614;-0,0004262;-0,0002164;0,0004782;0,0007804;0,0011186;0,0017302;0,0020539
;60;-0,0005747;-0,0004846;-0,0002142;0,0004628;0,0008245;0,0011415;0,0018219;0,0021398

;Cxb_cyl_fill_mdl_vvt_intk_angl_ovlp_fac
*
AXIS_PTS;;0;2;8;23;31;38;53;60

;Cxb_cyl_fill_mdl_vvt_ex_angl_ovlp_fac
*
AXIS_PTS;;0;7;10;13;29;43;58;60

;Cxm_cyl_fill_mdl_vvt_intk_ex_angl_ovlp_fac_vvl_intk_l_lift
*
MAP;Cxb_cyl_fill_mdl_vvt_intk_angl_ovlp_fac
::;Cxb_cyl_fill_mdl_vvt_ex_angl_ovlp_fac;0;2;8;23;31;38;53;60
;0;-0,0002494;-0,0002366;-0,0004145;-0,0002514;-0,0003132;-0,0002594;-0,0002481;-0,0001553
;7;-0,000207;-0,0002072;-0,0002077;-0,0002061;-0,0002002;-0,0001926;-0,0001702;-0,0001584
;10;-0,0002292;-0,000225;-0,0002122;-0,0001773;-0,0001517;-0,0001259;-6,29e-05;-3,19e-05
;13;-0,0002513;-0,000276;-0,0002166;-0,0001483;-0,000103;-5,92e-05;8e-06;9,47e-05
;29;-0,0003663;-0,0003379;-0,0002359;-4,95e-05;9,32e-05;0,0001816;0,0006276;0,0007785
;43;-0,0004615;-0,0003864;-0,000232;9,27e-05;0,0004504;0,0005464;0,001164;0,0014082
;58;-0,0005614;-0,0004262;-0,0002164;0,0004782;0,0007804;0,0011186;0,0017302;0,0020539
;60;-0,0005747;-0,0004846;-0,0002142;0,0004628;0,0008245;0,0011415;0,0018219;0,0021398

;Cxb_cyl_fill_mdl_vvt_intk_angl_ovlp_fac
*
AXIS_PTS;;0;2;8;23;31;38;53;60

;Cxb_cyl_fill_mdl_vvt_ex_angl_ovlp_fac
*
AXIS_PTS;;0;7;10;13;29;43;58;60

;Cxp_cyl_fill_mdl_ex_vlv_cls_angl_cyl_vol
*
CURVE;Cxb_cyl_fill_mdl_ex_vlv_cls_angl_cyl_vol;310;316;322;328;334;340;346;352;358;364;370;376;382;388;394;400
::;;0,0001272;0,0001084;9,12e-05;7,59e-05;6,29e-05;5,22e-05;4,42e-05;3,89e-05;3,65e-05;3,7e-05;4,03e-05;4,66e-05;5,55e-05;6,7e-05;8,08e-05;9,67e-05

;Cxb_cyl_fill_mdl_ex_vlv_cls_angl_cyl_vol
*
AXIS_PTS;;310;316;322;328;334;340;346;352;358;364;370;376;382;388;394;400

;Cxp_cyl_fill_mdl_intk_vlv_cls_angl_cor
*
CURVE;Cxb_cyl_fill_eng_spd;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
::;;13,9013636;14,4695449;22,381976;12,7859399;16,4565816;15,8604157;17,5280651;20,0189873;21,7653589;26,748278;29,1421696;31,3903947;33,0370371;33,8272618;33,4734445;39,4499207

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxp_cyl_fill_mdl_intk_vlv_cls_angl_cor_vvl_intk_l_lift
*
CURVE;Cxb_cyl_fill_eng_spd;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
::;;13,9013636;14,4695449;22,381976;12,7859399;16,4565816;15,8604157;17,5280651;20,0189873;21,7653589;26,748278;29,1421696;31,3903947;33,0370371;33,8272618;33,4734445;39,4499207

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxp_cyl_fill_mdl_intk_vlv_cls_angl_cyl_vol
*
