CALIBRATION VALUES V2.1;,;*

;Cxm_cyl_fill_mdl_cor_1
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;0,7211932;0,7369932;0,7556232;0,7395788;0,7020589;0,6645843;0,6340248;0,6566648;0,7097477;0,7662928;0,8251615;0,8232721;0,7905802;0,7376141;0,6778022;0,6430972
;24;0,7222087;0,7471608;0,7869245;0,7719252;0,7420292;0,7225972;0,7062855;0,7380114;0,773647;0,8098046;0,8549345;0,8367918;0,8057947;0,7602404;0,6968948;0,6636025
;36;0,7360113;0,754908;0,7830578;0,7888306;0,7804151;0,7760389;0,7784318;0,8065261;0,8300811;0,8522587;0,8779432;0,8495659;0,8201926;0,7820435;0,7188315;0,6837024
;48;0,7538205;0,7642151;0,782741;0,7960056;0,8063425;0,8175632;0,8312806;0,8492777;0,8660504;0,8796833;0,8935653;0,8635195;0,8375098;0,8020145;0,7544786;0,7021481
;66;0,7969875;0,7897463;0,7800038;0,8049221;0,8283784;0,846083;0,861372;0,871424;0,8810236;0,8904215;0,8903853;0,8662004;0,8432887;0,8114109;0,7664235;0,721635
;84;0,8315094;0,8284346;0,8256559;0,8357782;0,8474716;0,8561297;0,8641946;0,8736856;0,8770965;0,878672;0,8747553;0,8572014;0,8342803;0,8045941;0,7585462;0,7256499
;102;0,8527198;0,8505479;0,8469646;0,8461387;0,8479222;0,8501148;0,8534316;0,8631282;0,8674394;0,8613958;0,8560906;0,8433316;0,8198313;0,7914002;0,7488493;0,7185399
;120;0,8648982;0,8621172;0,8572679;0,8514521;0,8468981;0,8437821;0,8426354;0,8501402;0,8583469;0,8488303;0,8399432;0,8292898;0,8054539;0,7786848;0,7390571;0,7092538
;144;0,8648344;0,8635101;0,8610933;0,8557485;0,8507488;0,8459874;0,8425604;0,8452994;0,8449452;0,8384943;0,8293727;0,8211784;0,8000674;0,7713306;0,73368;0,7017081
;168;0,8473718;0,8495262;0,8525502;0,8503329;0,8492803;0,8458546;0,8403918;0,8466917;0,8434103;0,8366224;0,8317536;0,8210971;0,7962305;0,7611495;0,7179225;0,6895974
;192;0,8499665;0,8548416;0,8626588;0,8648235;0,8606077;0,8547935;0,8445273;0,8457815;0,8498852;0,8449367;0,837513;0,8226641;0,7942549;0,7582273;0,7136621;0,6780868
;216;0,8634309;0,8675154;0,8740842;0,8789896;0,8803853;0,8760263;0,8535709;0,8478602;0,8515246;0,8478005;0,8438567;0,8353396;0,8101467;0,7608852;0,700907;0,6777272
;240;0,8698471;0,8702356;0,8707002;0,8700768;0,8674729;0,8624007;0,8518467;0,8501088;0,8503204;0,8557299;0,853798;0,8427567;0,8146552;0,770812;0,7211414;0,6757174
;264;0,8705048;0,8667287;0,8600675;0,8517678;0,8421856;0,8350407;0,8366807;0,8382238;0,8396247;0,8531265;0,8545307;0,8403163;0,8108138;0,7691516;0,7153407;0,6664192
;288;0,8656748;0,8608894;0,8527211;0,8438814;0,8351372;0,8290582;0,832533;0,8352233;0,8354542;0,8359974;0,8317736;0,8175725;0,7964002;0,7616583;0,711499;0,6574584
;312;0,8587599;0,8548901;0,8482978;0,8411825;0,8340601;0,8289629;0,8327209;0,8361104;0,834707;0,830941;0,8244307;0,8105662;0,7919869;0,7595692;0,7100457;0,6504806

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_1_vvl_intk_l_lift
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;0,7211932;0,7369932;0,7556232;0,7395788;0,7020589;0,6645843;0,6340248;0,6566648;0,7097477;0,7662928;0,8251615;0,8232721;0,7905802;0,7376141;0,6778022;0,6430972
;24;0,7222087;0,7471608;0,7869245;0,7719252;0,7420292;0,7225972;0,7062855;0,7380114;0,773647;0,8098046;0,8549345;0,8367918;0,8057947;0,7602404;0,6968948;0,6636025
;36;0,7360113;0,754908;0,7830578;0,7888306;0,7804151;0,7760389;0,7784318;0,8065261;0,8300811;0,8522587;0,8779432;0,8495659;0,8201926;0,7820435;0,7188315;0,6837024
;48;0,7538205;0,7642151;0,782741;0,7960056;0,8063425;0,8175632;0,8312806;0,8492777;0,8660504;0,8796833;0,8935653;0,8635195;0,8375098;0,8020145;0,7544786;0,7021481
;66;0,7969875;0,7897463;0,7800038;0,8049221;0,8283784;0,846083;0,861372;0,871424;0,8810236;0,8904215;0,8903853;0,8662004;0,8432887;0,8114109;0,7664235;0,721635
;84;0,8315094;0,8284346;0,8256559;0,8357782;0,8474716;0,8561297;0,8641946;0,8736856;0,8770965;0,878672;0,8747553;0,8572014;0,8342803;0,8045941;0,7585462;0,7256499
;102;0,8527198;0,8505479;0,8469646;0,8461387;0,8479222;0,8501148;0,8534316;0,8631282;0,8674394;0,8613958;0,8560906;0,8433316;0,8198313;0,7914002;0,7488493;0,7185399
;120;0,8648982;0,8621172;0,8572679;0,8514521;0,8468981;0,8437821;0,8426354;0,8501402;0,8583469;0,8488303;0,8399432;0,8292898;0,8054539;0,7786848;0,7390571;0,7092538
;144;0,8648344;0,8635101;0,8610933;0,8557485;0,8507488;0,8459874;0,8425604;0,8452994;0,8449452;0,8384943;0,8293727;0,8211784;0,8000674;0,7713306;0,73368;0,7017081
;168;0,8473718;0,8495262;0,8525502;0,8503329;0,8492803;0,8458546;0,8403918;0,8466917;0,8434103;0,8366224;0,8317536;0,8210971;0,7962305;0,7611495;0,7179225;0,6895974
;192;0,8499665;0,8548416;0,8626588;0,8648235;0,8606077;0,8547935;0,8445273;0,8457815;0,8498852;0,8449367;0,837513;0,8226641;0,7942549;0,7582273;0,7136621;0,6780868
;216;0,8634309;0,8675154;0,8740842;0,8789896;0,8803853;0,8760263;0,8535709;0,8478602;0,8515246;0,8478005;0,8438567;0,8353396;0,8101467;0,7608852;0,700907;0,6777272
;240;0,8698471;0,8702356;0,8707002;0,8700768;0,8674729;0,8624007;0,8518467;0,8501088;0,8503204;0,8557299;0,853798;0,8427567;0,8146552;0,770812;0,7211414;0,6757174
;264;0,8705048;0,8667287;0,8600675;0,8517678;0,8421856;0,8350407;0,8366807;0,8382238;0,8396247;0,8531265;0,8545307;0,8403163;0,8108138;0,7691516;0,7153407;0,6664192
;288;0,8656748;0,8608894;0,8527211;0,8438814;0,8351372;0,8290582;0,832533;0,8352233;0,8354542;0,8359974;0,8317736;0,8175725;0,7964002;0,7616583;0,711499;0,6574584
;312;0,8587599;0,8548901;0,8482978;0,8411825;0,8340601;0,8289629;0,8327209;0,8361104;0,834707;0,830941;0,8244307;0,8105662;0,7919869;0,7595692;0,7100457;0,6504806

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_2
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;8,06e-05;8,54e-05;9,34e-05;0,0001013;0,0001087;0,0001156;0,0001238;0,0001304;0,0001337;0,0001314;0,0001239;0,0001115;9,52e-05;7,66e-05;5,76e-05;3,85e-05
;24;2,35e-05;3,07e-05;3,24e-05;3,85e-05;6,7e-05;6,45e-05;7,13e-05;6,83e-05;5,85e-05;6,39e-05;4,29e-05;3,79e-05;2,94e-05;1,86e-05;1,49e-05;-4,5e-06
;36;3,17e-05;3,93e-05;7,3e-05;7,91e-05;8,84e-05;9,55e-05;0,0001022;9,1e-05;9,2e-05;8,44e-05;0,0001026;9,55e-05;8,33e-05;8,7e-06;4,95e-05;-1,5e-06
