CALIBRATION VALUES V2.1;,;*

;Cxm_cyl_fill_mdl_cor_1
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;0,7247487;0,748403;0,7809219;0,7811793;0,7584337;0,733422;0,7139111;0,7098206;0,7396181;0,7800135;0,8215989;0,8236318;0,7942667;0,7429196;0,6821336;0,6422948
;24;0,7260002;0,756215;0,8057855;0,8078711;0,7865582;0,7741398;0,7749593;0,7729829;0,7959366;0,8225079;0,8530994;0,8405986;0,8099149;0,7601689;0,7037669;0,6636645
;36;0,7402732;0,7633717;0,7992239;0,8149156;0,8091735;0,8072276;0,8152645;0,8236368;0,8435154;0,8633119;0,8829623;0,8576251;0,8245487;0,7751139;0,7265053;0,6841275
;48;0,7596654;0,7733543;0,7973923;0,813513;0,8229027;0,8327922;0,8452198;0,854336;0,8729385;0,8889531;0,9018035;0,8751498;0,8397639;0,7875364;0,7609137;0,7026243
;66;0,8056185;0,800234;0,7933183;0,8175675;0,8376234;0,8523446;0,865015;0,8693052;0,8849049;0,8964288;0,8975133;0,8748968;0,8443744;0,8013598;0,7747587;0,7218705
;84;0,836792;0,8336291;0,8311595;0,8425194;0,8535495;0,8607729;0,8683983;0,8710112;0,8820827;0,8828173;0,8787597;0,8591423;0,8333497;0,7997586;0,7734643;0,72645
;102;0,8506936;0,8472428;0,8420591;0,8436538;0,8472679;0,8496844;0,8534885;0,8583565;0,8732141;0,8628223;0,8553476;0,8403344;0,8166533;0,7881331;0,7629396;0,7186348
;120;0,8570505;0,8534957;0,8475012;0,8437687;0,840702;0,8378702;0,8372333;0,8401548;0,8609592;0,8464197;0,8355836;0,8233061;0,8004199;0,7761866;0,7554765;0,707831
;144;0,8552186;0,854744;0,8535157;0,8504563;0,8447611;0,8383117;0,8336629;0,8285802;0,8437515;0,8322491;0,823089;0,8135769;0,7928979;0,7654804;0,74639;0,6993449
;168;0,8380474;0,8421771;0,8489751;0,8505686;0,8461864;0,8388364;0,8314832;0,8288634;0,8403639;0,8308923;0,8236462;0,8138285;0,7892464;0,7558737;0,7400414;0,688551
;192;0,8417577;0,8471174;0,8556954;0,8590159;0,8560893;0,8510986;0,8407089;0,8310279;0,8452094;0,8384849;0,8292261;0,8164595;0,7907289;0,7524063;0,7285808;0,6760053
;216;0,8589957;0,8630951;0,8700619;0,8775073;0,8846655;0,8871214;0,8571682;0,8375548;0,8500817;0,8456542;0,8406862;0,8339285;0,8097199;0,761118;0,7186895;0,6734345
;240;0,8698754;0,869817;0,8696616;0,8690526;0,8672906;0,8634824;0,8534048;0,8414097;0,8527222;0,8553781;0,8485812;0,8411437;0,8128993;0,7681601;0,7322322;0,6743098
;264;0,8719796;0,8672552;0,8590983;0,8497471;0,8396857;0,8320883;0,8324339;0,8328875;0,8369765;0,8473219;0,8474725;0,834534;0,8059371;0,7632916;0,7135453;0,6669364
;288;0,8668524;0,8609698;0,851098;0,8411748;0,832061;0,8255048;0,8274467;0,8298878;0,8319227;0,8315945;0,8271281;0,8145375;0,7931302;0,7568735;0,7075905;0,6584686
;312;0,8594429;0,8545086;0,8462854;0,8382337;0,8309327;0,8254684;0,8275332;0,8299084;0,8311848;0,8273556;0,8207818;0,8086853;0,7895368;0,7553876;0,7064764;0,6513964

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_1_vvl_intk_l_lift
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;0,7247487;0,748403;0,7809219;0,7811793;0,7584337;0,733422;0,7139111;0,7098206;0,7396181;0,7800135;0,8215989;0,8236318;0,7942667;0,7429196;0,6821336;0,6422948
;24;0,7260002;0,756215;0,8057855;0,8078711;0,7865582;0,7741398;0,7749593;0,7729829;0,7959366;0,8225079;0,8530994;0,8405986;0,8099149;0,7601689;0,7037669;0,6636645
;36;0,7402732;0,7633717;0,7992239;0,8149156;0,8091735;0,8072276;0,8152645;0,8236368;0,8435154;0,8633119;0,8829623;0,8576251;0,8245487;0,7751139;0,7265053;0,6841275
;48;0,7596654;0,7733543;0,7973923;0,813513;0,8229027;0,8327922;0,8452198;0,854336;0,8729385;0,8889531;0,9018035;0,8751498;0,8397639;0,7875364;0,7609137;0,7026243
;66;0,8056185;0,800234;0,7933183;0,8175675;0,8376234;0,8523446;0,865015;0,8693052;0,8849049;0,8964288;0,8975133;0,8748968;0,8443744;0,8013598;0,7747587;0,7218705
;84;0,836792;0,8336291;0,8311595;0,8425194;0,8535495;0,8607729;0,8683983;0,8710112;0,8820827;0,8828173;0,8787597;0,8591423;0,8333497;0,7997586;0,7734643;0,72645
;102;0,8506936;0,8472428;0,8420591;0,8436538;0,8472679;0,8496844;0,8534885;0,8583565;0,8732141;0,8628223;0,8553476;0,8403344;0,8166533;0,7881331;0,7629396;0,7186348
;120;0,8570505;0,8534957;0,8475012;0,8437687;0,840702;0,8378702;0,8372333;0,8401548;0,8609592;0,8464197;0,8355836;0,8233061;0,8004199;0,7761866;0,7554765;0,707831
;144;0,8552186;0,854744;0,8535157;0,8504563;0,8447611;0,8383117;0,8336629;0,8285802;0,8437515;0,8322491;0,823089;0,8135769;0,7928979;0,7654804;0,74639;0,6993449
;168;0,8380474;0,8421771;0,8489751;0,8505686;0,8461864;0,8388364;0,8314832;0,8288634;0,8403639;0,8308923;0,8236462;0,8138285;0,7892464;0,7558737;0,7400414;0,688551
;192;0,8417577;0,8471174;0,8556954;0,8590159;0,8560893;0,8510986;0,8407089;0,8310279;0,8452094;0,8384849;0,8292261;0,8164595;0,7907289;0,7524063;0,7285808;0,6760053
;216;0,8589957;0,8630951;0,8700619;0,8775073;0,8846655;0,8871214;0,8571682;0,8375548;0,8500817;0,8456542;0,8406862;0,8339285;0,8097199;0,761118;0,7186895;0,6734345
;240;0,8698754;0,869817;0,8696616;0,8690526;0,8672906;0,8634824;0,8534048;0,8414097;0,8527222;0,8553781;0,8485812;0,8411437;0,8128993;0,7681601;0,7322322;0,6743098
;264;0,8719796;0,8672552;0,8590983;0,8497471;0,8396857;0,8320883;0,8324339;0,8328875;0,8369765;0,8473219;0,8474725;0,834534;0,8059371;0,7632916;0,7135453;0,6669364
;288;0,8668524;0,8609698;0,851098;0,8411748;0,832061;0,8255048;0,8274467;0,8298878;0,8319227;0,8315945;0,8271281;0,8145375;0,7931302;0,7568735;0,7075905;0,6584686
;312;0,8594429;0,8545086;0,8462854;0,8382337;0,8309327;0,8254684;0,8275332;0,8299084;0,8311848;0,8273556;0,8207818;0,8086853;0,7895368;0,7553876;0,7064764;0,6513964

;Cxb_cyl_fill_eng_spd
*
AXIS_PTS;;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500

;Cxb_cyl_fill_intk_mfld_prs
*
AXIS_PTS;;12;24;36;48;66;84;102;120;144;168;192;216;240;264;288;312

;Cxm_cyl_fill_mdl_cor_2
*
MAP;Cxb_cyl_fill_eng_spd
::;Cxb_cyl_fill_intk_mfld_prs;600;750;1000;1250;1500;1750;2100;2500;3000;3500;4000;4500;5000;5500;6000;6500
;12;8,06e-05;8,54e-05;9,34e-05;0,0001013;0,0001087;0,0001156;0,0001238;0,0001304;0,0001337;0,0001314;0,0001239;0,0001115;9,52e-05;7,66e-05;5,76e-05;3,85e-05
;24;2,48e-05;3,29e-05;3,94e-05;2,5e-05;7,51e-05;6,1e-05;5,29e-05;8,54e-05;6,46e-05;7,2e-05;4,78e-05;4,2e-05;3,16e-05;2,29e-05;1,7e-06;-7e-07
;36;3,23e-05;4,03e-05;7,98e-05;7,83e-05;9,19e-05;0,0001036;0,0001112;0,0001179;9,45e-05;8,95e-05;8,42e-05;9,79e-05;7,96e-05;2,44e-05;3,47e-05;-1,5e-06
;48;4,33e-05;5,52e-05;9,21e-05;9,17e-05;0,0001114;0,0001294;0,000139;0,0001591;0,0001294;0,0001326;0,0001307;0,0001162;6,18e-05;6,43e-05;-1,89e-05;-2,16e-05
;66;5,6e-05;6,88e-05;9,72e-05;9,79e-05;0,0001212;0,0001433;0,0001553;0,000179;0,0001508;0,0001605;0,0001447;0,0001271;9,06e-05;7,46e-05;8,4e-06;-5,27e-05
;84;4,95e-05;6,1e-05;8,4e-05;7,24e-05;9,61e-05;0,0001152;0,000129;0,0001596;0,0001277;0,0001354;0,0001182;0,0001075;7,97e-05;7,46e-05;-4,83e-05;-6,37e-05
;102;-2,52e-05;-3,17e-05;-4,74e-05;-7,19e-05;-5,3e-05;-2,43e-05;-1,35e-05;4,12e-05;1,61e-05;4,33e-05;1,66e-05;2,04e-05;4,1e-06;1,65e-05;-0,0001199;-0,0001447
;120;-5,5e-05;-6,89e-05;-9,01e-05;-0,0001317;-0,0001299;-0,000111;-0,0001122;-6,59e-05;-0,0001134;-0,0001017;-0,0001194;-0,0001058;-0,0001079;-7,58e-05;-0,0002148;-0,0002086
;144;-6,73e-05;-8,37e-05;-6,46e-05;-0,0001748;-0,0001721;-0,0001528;-0,0001634;-0,0001201;-0,0001821;-0,0001729;-0,0002047;-0,0002038;-0,0002264;-0,0001873;-0,0002885;-0,0003122
;168;-8,33e-05;-0,0001026;-0,0001015;-0,000222;-0,0002125;-0,0001985;-0,0002095;-0,0001632;-0,0002289;-0,0002301;-0,0002594;-0,0002758;-0,0002919;-0,0002681;-0,0004078;-0,0004159
;192;-9,83e-05;-0,0001211;-0,0001432;-0,0001476;-0,0002396;-0,0002393;-0,0002349;-0,0001951;-0,0002662;-0,0002499;-0,0003175;-0,0003242;-0,000343;-0,0003198;-0,0004751;-0,0003802
;216;-0,0001875;-0,0001888;-0,000191;-0,000193;-0,0001947;-0,0003178;-0,0002663;-0,0002233;-0,0003145;-0,0003202;-0,0003651;-0,0003626;-0,0004119;-0,0003593;-0,0007478;-0,0003555
;240;-0,0002451;-0,0002446;-0,0002438;-0,0002429;-0,0002418;-0,0002405;-0,0002872;-0,0002709;-0,0003306;-0,0003324;-0,0003908;-0,0003855;-0,0004014;-0,000354;-0,0007466;-0,0003316
;264;-0,0003062;-0,0003039;-0,0003001;-0,0002962;-0,0004082;-0,0003509;-0,0003472;-0,000324;-0,0003879;-0,0004;-0,0004451;-0,0004903;-0,0005439;-0,0003845;-0,0006293;-0,0003797
;288;-0,0003693;-0,000365;-0,0003579;-0,0003506;-0,0004656;-0,0004037;-0,0003844;-0,0003573;-0,0004295;-0,0004295;-0,0004751;-0,0005009;-0,0005744;-0,0004213;-0,0006864;-0,0004286
;312;-0,0004331;-0,0004267;-0,000416;-0,0004051;-0,000507;-0,0004375;-0,0004158;-0,0003872;-0,0004663;-0,000472;-0,0005253;-0,000555;-0,00063;-0,0004597;-0,0007436;-0,0004775

;Cxb_cyl_fill_eng_spd
*
